[ 2013-12-18T09:23:27+08:00 ] / | INFO: Tag[ app_begin ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.039285s ]
[ 2013-12-18T09:24:18+08:00 ] / | SQL: SHOW COLUMNS FROM `newtype` [ RunTime:0.002444s ]
[ 2013-12-18T09:24:18+08:00 ] / | SQL: SELECT * FROM `newtype` WHERE isdel=0   [ RunTime:0.004746s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.001052s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.124377s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.012291s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.053387s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000088s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000069s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000120s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.061292s ]
[ 2013-12-18T09:24:18+08:00 ] / | SQL: SELECT COUNT(*) AS tp_count FROM `news` join newtype on newtype.id=news.newtype LIMIT 1   [ RunTime:0.000809s ]
[ 2013-12-18T09:24:18+08:00 ] / | SQL: SELECT news.id,news.newtitle,news.author,news.fstcreate,news.newcontent,`count`,`typename`,`entypename`,`newimg` FROM `news` join newtype on newtype.id=news.newtype ORDER BY id desc  LIMIT 0,32   [ RunTime:0.004360s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.002117s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.145836s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.016586s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.076198s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000308s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000070s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000152s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.088464s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.000999s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.165923s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.005404s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.094913s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.000100s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000069s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000021s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000124s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.095929s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_template ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run LocationTemplate Behavior [ RunTime:0.000841s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_template ] --END-- [ RunTime:-0.173160s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_parse ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ParseTemplate Behavior [ RunTime:0.006557s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_parse ] --END-- [ RunTime:-0.101954s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_filter ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ContentReplace Behavior [ RunTime:0.001248s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run TokenBuild Behavior [ RunTime:0.000221s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000064s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ShowRuntime Behavior [ RunTime:0.000710s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_filter ] --END-- [ RunTime:-0.104144s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_end ] --START--
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Run ShowPageTrace Behavior [ RunTime:0.004860s ]
[ 2013-12-18T09:24:18+08:00 ] / | INFO: Tag[ view_end ] --END-- [ RunTime:0.005023s ]
